index,stem,transmission_source,reflection_source,input_path,gt_path
3270,voc_syn_03270,2008_005903.png,2011_001767.png,blended/voc_syn_03270.png,transmission_layer/voc_syn_03270.png
3271,voc_syn_03271,2008_005904.png,2011_001769.png,blended/voc_syn_03271.png,transmission_layer/voc_syn_03271.png
3272,voc_syn_03272,2008_005905.png,2011_001770.png,blended/voc_syn_03272.png,transmission_layer/voc_syn_03272.png
3273,voc_syn_03273,2008_005907.png,2011_001771.png,blended/voc_syn_03273.png,transmission_layer/voc_syn_03273.png
3274,voc_syn_03274,2008_005914.png,2011_001775.png,blended/voc_syn_03274.png,transmission_layer/voc_syn_03274.png
3275,voc_syn_03275,2008_005915.png,2011_001776.png,blended/voc_syn_03275.png,transmission_layer/voc_syn_03275.png
3276,voc_syn_03276,2008_005916.png,2011_001779.png,blended/voc_syn_03276.png,transmission_layer/voc_syn_03276.png
3277,voc_syn_03277,2008_005918.png,2011_001782.png,blended/voc_syn_03277.png,transmission_layer/voc_syn_03277.png
3278,voc_syn_03278,2008_005921.png,2011_001785.png,blended/voc_syn_03278.png,transmission_layer/voc_syn_03278.png
3279,voc_syn_03279,2008_005923.png,2011_001791.png,blended/voc_syn_03279.png,transmission_layer/voc_syn_03279.png
3280,voc_syn_03280,2008_005924.png,2011_001792.png,blended/voc_syn_03280.png,transmission_layer/voc_syn_03280.png
3281,voc_syn_03281,2008_005926.png,2011_001793.png,blended/voc_syn_03281.png,transmission_layer/voc_syn_03281.png
3282,voc_syn_03282,2008_005928.png,2011_001794.png,blended/voc_syn_03282.png,transmission_layer/voc_syn_03282.png
3283,voc_syn_03283,2008_005929.png,2011_001796.png,blended/voc_syn_03283.png,transmission_layer/voc_syn_03283.png
3284,voc_syn_03284,2008_005933.png,2011_001799.png,blended/voc_syn_03284.png,transmission_layer/voc_syn_03284.png
3285,voc_syn_03285,2008_005934.png,2011_001800.png,blended/voc_syn_03285.png,transmission_layer/voc_syn_03285.png
3286,voc_syn_03286,2008_005935.png,2011_001801.png,blended/voc_syn_03286.png,transmission_layer/voc_syn_03286.png
3287,voc_syn_03287,2008_005936.png,2011_001803.png,blended/voc_syn_03287.png,transmission_layer/voc_syn_03287.png
3288,voc_syn_03288,2008_005937.png,2011_001805.png,blended/voc_syn_03288.png,transmission_layer/voc_syn_03288.png
3289,voc_syn_03289,2008_005938.png,2011_001806.png,blended/voc_syn_03289.png,transmission_layer/voc_syn_03289.png
3290,voc_syn_03290,2008_005943.png,2011_001811.png,blended/voc_syn_03290.png,transmission_layer/voc_syn_03290.png
3291,voc_syn_03291,2008_005945.png,2011_001812.png,blended/voc_syn_03291.png,transmission_layer/voc_syn_03291.png
3292,voc_syn_03292,2008_005953.png,2011_001815.png,blended/voc_syn_03292.png,transmission_layer/voc_syn_03292.png
3293,voc_syn_03293,2008_005956.png,2011_001819.png,blended/voc_syn_03293.png,transmission_layer/voc_syn_03293.png
3294,voc_syn_03294,2008_005957.png,2011_001820.png,blended/voc_syn_03294.png,transmission_layer/voc_syn_03294.png
3295,voc_syn_03295,2008_005959.png,2011_001821.png,blended/voc_syn_03295.png,transmission_layer/voc_syn_03295.png
3296,voc_syn_03296,2008_005960.png,2011_001822.png,blended/voc_syn_03296.png,transmission_layer/voc_syn_03296.png
3297,voc_syn_03297,2008_005962.png,2011_001824.png,blended/voc_syn_03297.png,transmission_layer/voc_syn_03297.png
3298,voc_syn_03298,2008_005964.png,2011_001826.png,blended/voc_syn_03298.png,transmission_layer/voc_syn_03298.png
3299,voc_syn_03299,2008_005967.png,2011_001834.png,blended/voc_syn_03299.png,transmission_layer/voc_syn_03299.png
3300,voc_syn_03300,2008_005968.png,2011_001837.png,blended/voc_syn_03300.png,transmission_layer/voc_syn_03300.png
3301,voc_syn_03301,2008_005970.png,2011_001839.png,blended/voc_syn_03301.png,transmission_layer/voc_syn_03301.png
3302,voc_syn_03302,2008_005972.png,2011_001840.png,blended/voc_syn_03302.png,transmission_layer/voc_syn_03302.png
3303,voc_syn_03303,2008_005975.png,2011_001841.png,blended/voc_syn_03303.png,transmission_layer/voc_syn_03303.png
3304,voc_syn_03304,2008_005976.png,2011_001845.png,blended/voc_syn_03304.png,transmission_layer/voc_syn_03304.png
3305,voc_syn_03305,2008_005977.png,2011_001854.png,blended/voc_syn_03305.png,transmission_layer/voc_syn_03305.png
3306,voc_syn_03306,2008_005978.png,2011_001855.png,blended/voc_syn_03306.png,transmission_layer/voc_syn_03306.png
3307,voc_syn_03307,2008_005979.png,2011_001856.png,blended/voc_syn_03307.png,transmission_layer/voc_syn_03307.png
3308,voc_syn_03308,2008_005980.png,2011_001858.png,blended/voc_syn_03308.png,transmission_layer/voc_syn_03308.png
3309,voc_syn_03309,2008_005982.png,2011_001860.png,blended/voc_syn_03309.png,transmission_layer/voc_syn_03309.png
3310,voc_syn_03310,2008_005984.png,2011_001861.png,blended/voc_syn_03310.png,transmission_layer/voc_syn_03310.png
3311,voc_syn_03311,2008_005987.png,2011_001862.png,blended/voc_syn_03311.png,transmission_layer/voc_syn_03311.png
3312,voc_syn_03312,2008_005989.png,2011_001866.png,blended/voc_syn_03312.png,transmission_layer/voc_syn_03312.png
3313,voc_syn_03313,2008_005991.png,2011_001868.png,blended/voc_syn_03313.png,transmission_layer/voc_syn_03313.png
3314,voc_syn_03314,2008_005997.png,2011_001870.png,blended/voc_syn_03314.png,transmission_layer/voc_syn_03314.png
3315,voc_syn_03315,2008_006000.png,2011_001871.png,blended/voc_syn_03315.png,transmission_layer/voc_syn_03315.png
3316,voc_syn_03316,2008_006002.png,2011_001872.png,blended/voc_syn_03316.png,transmission_layer/voc_syn_03316.png
3317,voc_syn_03317,2008_006004.png,2011_001873.png,blended/voc_syn_03317.png,transmission_layer/voc_syn_03317.png
3318,voc_syn_03318,2008_006007.png,2011_001875.png,blended/voc_syn_03318.png,transmission_layer/voc_syn_03318.png
3319,voc_syn_03319,2008_006008.png,2011_001876.png,blended/voc_syn_03319.png,transmission_layer/voc_syn_03319.png
3320,voc_syn_03320,2008_006010.png,2011_001877.png,blended/voc_syn_03320.png,transmission_layer/voc_syn_03320.png
3321,voc_syn_03321,2008_006017.png,2011_001878.png,blended/voc_syn_03321.png,transmission_layer/voc_syn_03321.png
3322,voc_syn_03322,2008_006020.png,2011_001880.png,blended/voc_syn_03322.png,transmission_layer/voc_syn_03322.png
3323,voc_syn_03323,2008_006021.png,2011_001884.png,blended/voc_syn_03323.png,transmission_layer/voc_syn_03323.png
3324,voc_syn_03324,2008_006024.png,2011_001885.png,blended/voc_syn_03324.png,transmission_layer/voc_syn_03324.png
3325,voc_syn_03325,2008_006027.png,2011_001886.png,blended/voc_syn_03325.png,transmission_layer/voc_syn_03325.png
3326,voc_syn_03326,2008_006028.png,2011_001889.png,blended/voc_syn_03326.png,transmission_layer/voc_syn_03326.png
3327,voc_syn_03327,2008_006031.png,2011_001891.png,blended/voc_syn_03327.png,transmission_layer/voc_syn_03327.png
3328,voc_syn_03328,2008_006032.png,2011_001893.png,blended/voc_syn_03328.png,transmission_layer/voc_syn_03328.png
3329,voc_syn_03329,2008_006034.png,2011_001894.png,blended/voc_syn_03329.png,transmission_layer/voc_syn_03329.png
3330,voc_syn_03330,2008_006036.png,2011_001895.png,blended/voc_syn_03330.png,transmission_layer/voc_syn_03330.png
3331,voc_syn_03331,2008_006037.png,2011_001896.png,blended/voc_syn_03331.png,transmission_layer/voc_syn_03331.png
3332,voc_syn_03332,2008_006038.png,2011_001900.png,blended/voc_syn_03332.png,transmission_layer/voc_syn_03332.png
3333,voc_syn_03333,2008_006039.png,2011_001901.png,blended/voc_syn_03333.png,transmission_layer/voc_syn_03333.png
3334,voc_syn_03334,2008_006041.png,2011_001903.png,blended/voc_syn_03334.png,transmission_layer/voc_syn_03334.png
3335,voc_syn_03335,2008_006042.png,2011_001904.png,blended/voc_syn_03335.png,transmission_layer/voc_syn_03335.png
3336,voc_syn_03336,2008_006045.png,2011_001906.png,blended/voc_syn_03336.png,transmission_layer/voc_syn_03336.png
3337,voc_syn_03337,2008_006046.png,2011_001909.png,blended/voc_syn_03337.png,transmission_layer/voc_syn_03337.png
3338,voc_syn_03338,2008_006047.png,2011_001910.png,blended/voc_syn_03338.png,transmission_layer/voc_syn_03338.png
3339,voc_syn_03339,2008_006049.png,2011_001911.png,blended/voc_syn_03339.png,transmission_layer/voc_syn_03339.png
3340,voc_syn_03340,2008_006050.png,2011_001914.png,blended/voc_syn_03340.png,transmission_layer/voc_syn_03340.png
3341,voc_syn_03341,2008_006052.png,2011_001915.png,blended/voc_syn_03341.png,transmission_layer/voc_syn_03341.png
3342,voc_syn_03342,2008_006055.png,2011_001919.png,blended/voc_syn_03342.png,transmission_layer/voc_syn_03342.png
3343,voc_syn_03343,2008_006058.png,2011_001920.png,blended/voc_syn_03343.png,transmission_layer/voc_syn_03343.png
3344,voc_syn_03344,2008_006059.png,2011_001921.png,blended/voc_syn_03344.png,transmission_layer/voc_syn_03344.png
3345,voc_syn_03345,2008_006062.png,2011_001926.png,blended/voc_syn_03345.png,transmission_layer/voc_syn_03345.png
3346,voc_syn_03346,2008_006063.png,2011_001928.png,blended/voc_syn_03346.png,transmission_layer/voc_syn_03346.png
3347,voc_syn_03347,2008_006064.png,2011_001929.png,blended/voc_syn_03347.png,transmission_layer/voc_syn_03347.png
3348,voc_syn_03348,2008_006065.png,2011_001930.png,blended/voc_syn_03348.png,transmission_layer/voc_syn_03348.png
3349,voc_syn_03349,2008_006067.png,2011_001937.png,blended/voc_syn_03349.png,transmission_layer/voc_syn_03349.png
3350,voc_syn_03350,2008_006068.png,2011_001938.png,blended/voc_syn_03350.png,transmission_layer/voc_syn_03350.png
3351,voc_syn_03351,2008_006070.png,2011_001941.png,blended/voc_syn_03351.png,transmission_layer/voc_syn_03351.png
3352,voc_syn_03352,2008_006071.png,2011_001942.png,blended/voc_syn_03352.png,transmission_layer/voc_syn_03352.png
3353,voc_syn_03353,2008_006072.png,2011_001944.png,blended/voc_syn_03353.png,transmission_layer/voc_syn_03353.png
3354,voc_syn_03354,2008_006074.png,2011_001945.png,blended/voc_syn_03354.png,transmission_layer/voc_syn_03354.png
3355,voc_syn_03355,2008_006076.png,2011_001946.png,blended/voc_syn_03355.png,transmission_layer/voc_syn_03355.png
3356,voc_syn_03356,2008_006078.png,2011_001949.png,blended/voc_syn_03356.png,transmission_layer/voc_syn_03356.png
3357,voc_syn_03357,2008_006081.png,2011_001950.png,blended/voc_syn_03357.png,transmission_layer/voc_syn_03357.png
3358,voc_syn_03358,2008_006082.png,2011_001951.png,blended/voc_syn_03358.png,transmission_layer/voc_syn_03358.png
3359,voc_syn_03359,2008_006085.png,2011_001952.png,blended/voc_syn_03359.png,transmission_layer/voc_syn_03359.png
3360,voc_syn_03360,2008_006087.png,2011_001956.png,blended/voc_syn_03360.png,transmission_layer/voc_syn_03360.png
3361,voc_syn_03361,2008_006088.png,2011_001958.png,blended/voc_syn_03361.png,transmission_layer/voc_syn_03361.png
3362,voc_syn_03362,2008_006090.png,2011_001959.png,blended/voc_syn_03362.png,transmission_layer/voc_syn_03362.png
3363,voc_syn_03363,2008_006092.png,2011_001961.png,blended/voc_syn_03363.png,transmission_layer/voc_syn_03363.png
3364,voc_syn_03364,2008_006094.png,2011_001962.png,blended/voc_syn_03364.png,transmission_layer/voc_syn_03364.png
3365,voc_syn_03365,2008_006099.png,2011_001964.png,blended/voc_syn_03365.png,transmission_layer/voc_syn_03365.png
3366,voc_syn_03366,2008_006100.png,2011_001966.png,blended/voc_syn_03366.png,transmission_layer/voc_syn_03366.png
3367,voc_syn_03367,2008_006102.png,2011_001967.png,blended/voc_syn_03367.png,transmission_layer/voc_syn_03367.png
3368,voc_syn_03368,2008_006104.png,2011_001971.png,blended/voc_syn_03368.png,transmission_layer/voc_syn_03368.png
3369,voc_syn_03369,2008_006108.png,2011_001972.png,blended/voc_syn_03369.png,transmission_layer/voc_syn_03369.png
3370,voc_syn_03370,2008_006109.png,2011_001974.png,blended/voc_syn_03370.png,transmission_layer/voc_syn_03370.png
3371,voc_syn_03371,2008_006111.png,2011_001977.png,blended/voc_syn_03371.png,transmission_layer/voc_syn_03371.png
3372,voc_syn_03372,2008_006112.png,2011_001979.png,blended/voc_syn_03372.png,transmission_layer/voc_syn_03372.png
3373,voc_syn_03373,2008_006113.png,2011_001980.png,blended/voc_syn_03373.png,transmission_layer/voc_syn_03373.png
3374,voc_syn_03374,2008_006117.png,2011_001984.png,blended/voc_syn_03374.png,transmission_layer/voc_syn_03374.png
3375,voc_syn_03375,2008_006119.png,2011_001986.png,blended/voc_syn_03375.png,transmission_layer/voc_syn_03375.png
3376,voc_syn_03376,2008_006120.png,2011_001987.png,blended/voc_syn_03376.png,transmission_layer/voc_syn_03376.png
3377,voc_syn_03377,2008_006121.png,2011_001988.png,blended/voc_syn_03377.png,transmission_layer/voc_syn_03377.png
3378,voc_syn_03378,2008_006124.png,2011_001989.png,blended/voc_syn_03378.png,transmission_layer/voc_syn_03378.png
3379,voc_syn_03379,2008_006128.png,2011_001991.png,blended/voc_syn_03379.png,transmission_layer/voc_syn_03379.png
3380,voc_syn_03380,2008_006129.png,2011_001994.png,blended/voc_syn_03380.png,transmission_layer/voc_syn_03380.png
3381,voc_syn_03381,2008_006130.png,2011_002003.png,blended/voc_syn_03381.png,transmission_layer/voc_syn_03381.png
3382,voc_syn_03382,2008_006133.png,2011_002004.png,blended/voc_syn_03382.png,transmission_layer/voc_syn_03382.png
3383,voc_syn_03383,2008_006135.png,2011_002005.png,blended/voc_syn_03383.png,transmission_layer/voc_syn_03383.png
3384,voc_syn_03384,2008_006136.png,2011_002006.png,blended/voc_syn_03384.png,transmission_layer/voc_syn_03384.png
3385,voc_syn_03385,2008_006140.png,2011_002012.png,blended/voc_syn_03385.png,transmission_layer/voc_syn_03385.png
3386,voc_syn_03386,2008_006143.png,2011_002016.png,blended/voc_syn_03386.png,transmission_layer/voc_syn_03386.png
3387,voc_syn_03387,2008_006144.png,2011_002018.png,blended/voc_syn_03387.png,transmission_layer/voc_syn_03387.png
3388,voc_syn_03388,2008_006145.png,2011_002019.png,blended/voc_syn_03388.png,transmission_layer/voc_syn_03388.png
3389,voc_syn_03389,2008_006147.png,2011_002021.png,blended/voc_syn_03389.png,transmission_layer/voc_syn_03389.png
3390,voc_syn_03390,2008_006148.png,2011_002022.png,blended/voc_syn_03390.png,transmission_layer/voc_syn_03390.png
3391,voc_syn_03391,2008_006151.png,2011_002026.png,blended/voc_syn_03391.png,transmission_layer/voc_syn_03391.png
3392,voc_syn_03392,2008_006152.png,2011_002027.png,blended/voc_syn_03392.png,transmission_layer/voc_syn_03392.png
3393,voc_syn_03393,2008_006154.png,2011_002031.png,blended/voc_syn_03393.png,transmission_layer/voc_syn_03393.png
3394,voc_syn_03394,2008_006158.png,2011_002033.png,blended/voc_syn_03394.png,transmission_layer/voc_syn_03394.png
3395,voc_syn_03395,2008_006163.png,2011_002034.png,blended/voc_syn_03395.png,transmission_layer/voc_syn_03395.png
3396,voc_syn_03396,2008_006164.png,2011_002036.png,blended/voc_syn_03396.png,transmission_layer/voc_syn_03396.png
3397,voc_syn_03397,2008_006166.png,2011_002038.png,blended/voc_syn_03397.png,transmission_layer/voc_syn_03397.png
3398,voc_syn_03398,2008_006169.png,2011_002040.png,blended/voc_syn_03398.png,transmission_layer/voc_syn_03398.png
3399,voc_syn_03399,2008_006170.png,2011_002041.png,blended/voc_syn_03399.png,transmission_layer/voc_syn_03399.png
3400,voc_syn_03400,2008_006175.png,2011_002044.png,blended/voc_syn_03400.png,transmission_layer/voc_syn_03400.png
3401,voc_syn_03401,2008_006178.png,2011_002045.png,blended/voc_syn_03401.png,transmission_layer/voc_syn_03401.png
3402,voc_syn_03402,2008_006179.png,2011_002046.png,blended/voc_syn_03402.png,transmission_layer/voc_syn_03402.png
3403,voc_syn_03403,2008_006181.png,2011_002047.png,blended/voc_syn_03403.png,transmission_layer/voc_syn_03403.png
3404,voc_syn_03404,2008_006182.png,2011_002049.png,blended/voc_syn_03404.png,transmission_layer/voc_syn_03404.png
3405,voc_syn_03405,2008_006185.png,2011_002050.png,blended/voc_syn_03405.png,transmission_layer/voc_syn_03405.png
3406,voc_syn_03406,2008_006186.png,2011_002051.png,blended/voc_syn_03406.png,transmission_layer/voc_syn_03406.png
3407,voc_syn_03407,2008_006188.png,2011_002052.png,blended/voc_syn_03407.png,transmission_layer/voc_syn_03407.png
3408,voc_syn_03408,2008_006194.png,2011_002053.png,blended/voc_syn_03408.png,transmission_layer/voc_syn_03408.png
3409,voc_syn_03409,2008_006195.png,2011_002055.png,blended/voc_syn_03409.png,transmission_layer/voc_syn_03409.png
3410,voc_syn_03410,2008_006200.png,2011_002062.png,blended/voc_syn_03410.png,transmission_layer/voc_syn_03410.png
3411,voc_syn_03411,2008_006203.png,2011_002063.png,blended/voc_syn_03411.png,transmission_layer/voc_syn_03411.png
3412,voc_syn_03412,2008_006205.png,2011_002064.png,blended/voc_syn_03412.png,transmission_layer/voc_syn_03412.png
3413,voc_syn_03413,2008_006207.png,2011_002070.png,blended/voc_syn_03413.png,transmission_layer/voc_syn_03413.png
3414,voc_syn_03414,2008_006210.png,2011_002073.png,blended/voc_syn_03414.png,transmission_layer/voc_syn_03414.png
3415,voc_syn_03415,2008_006211.png,2011_002074.png,blended/voc_syn_03415.png,transmission_layer/voc_syn_03415.png
3416,voc_syn_03416,2008_006213.png,2011_002075.png,blended/voc_syn_03416.png,transmission_layer/voc_syn_03416.png
3417,voc_syn_03417,2008_006215.png,2011_002079.png,blended/voc_syn_03417.png,transmission_layer/voc_syn_03417.png
3418,voc_syn_03418,2008_006218.png,2011_002085.png,blended/voc_syn_03418.png,transmission_layer/voc_syn_03418.png
3419,voc_syn_03419,2008_006219.png,2011_002091.png,blended/voc_syn_03419.png,transmission_layer/voc_syn_03419.png
3420,voc_syn_03420,2008_006220.png,2011_002093.png,blended/voc_syn_03420.png,transmission_layer/voc_syn_03420.png
3421,voc_syn_03421,2008_006221.png,2011_002096.png,blended/voc_syn_03421.png,transmission_layer/voc_syn_03421.png
3422,voc_syn_03422,2008_006222.png,2011_002097.png,blended/voc_syn_03422.png,transmission_layer/voc_syn_03422.png
3423,voc_syn_03423,2008_006224.png,2011_002098.png,blended/voc_syn_03423.png,transmission_layer/voc_syn_03423.png
3424,voc_syn_03424,2008_006225.png,2011_002100.png,blended/voc_syn_03424.png,transmission_layer/voc_syn_03424.png
3425,voc_syn_03425,2008_006227.png,2011_002102.png,blended/voc_syn_03425.png,transmission_layer/voc_syn_03425.png
3426,voc_syn_03426,2008_006229.png,2011_002105.png,blended/voc_syn_03426.png,transmission_layer/voc_syn_03426.png
3427,voc_syn_03427,2008_006232.png,2011_002106.png,blended/voc_syn_03427.png,transmission_layer/voc_syn_03427.png
3428,voc_syn_03428,2008_006233.png,2011_002107.png,blended/voc_syn_03428.png,transmission_layer/voc_syn_03428.png
3429,voc_syn_03429,2008_006234.png,2011_002108.png,blended/voc_syn_03429.png,transmission_layer/voc_syn_03429.png
3430,voc_syn_03430,2008_006235.png,2011_002109.png,blended/voc_syn_03430.png,transmission_layer/voc_syn_03430.png
3431,voc_syn_03431,2008_006239.png,2011_002111.png,blended/voc_syn_03431.png,transmission_layer/voc_syn_03431.png
3432,voc_syn_03432,2008_006240.png,2011_002113.png,blended/voc_syn_03432.png,transmission_layer/voc_syn_03432.png
3433,voc_syn_03433,2008_006242.png,2011_002114.png,blended/voc_syn_03433.png,transmission_layer/voc_syn_03433.png
3434,voc_syn_03434,2008_006244.png,2011_002116.png,blended/voc_syn_03434.png,transmission_layer/voc_syn_03434.png
3435,voc_syn_03435,2008_006250.png,2011_002119.png,blended/voc_syn_03435.png,transmission_layer/voc_syn_03435.png
3436,voc_syn_03436,2008_006253.png,2011_002121.png,blended/voc_syn_03436.png,transmission_layer/voc_syn_03436.png
3437,voc_syn_03437,2008_006254.png,2011_002124.png,blended/voc_syn_03437.png,transmission_layer/voc_syn_03437.png
3438,voc_syn_03438,2008_006256.png,2011_002128.png,blended/voc_syn_03438.png,transmission_layer/voc_syn_03438.png
3439,voc_syn_03439,2008_006257.png,2011_002129.png,blended/voc_syn_03439.png,transmission_layer/voc_syn_03439.png
3440,voc_syn_03440,2008_006258.png,2011_002131.png,blended/voc_syn_03440.png,transmission_layer/voc_syn_03440.png
3441,voc_syn_03441,2008_006262.png,2011_002132.png,blended/voc_syn_03441.png,transmission_layer/voc_syn_03441.png
3442,voc_syn_03442,2008_006265.png,2011_002134.png,blended/voc_syn_03442.png,transmission_layer/voc_syn_03442.png
3443,voc_syn_03443,2008_006267.png,2011_002135.png,blended/voc_syn_03443.png,transmission_layer/voc_syn_03443.png
3444,voc_syn_03444,2008_006269.png,2011_002137.png,blended/voc_syn_03444.png,transmission_layer/voc_syn_03444.png
3445,voc_syn_03445,2008_006271.png,2011_002143.png,blended/voc_syn_03445.png,transmission_layer/voc_syn_03445.png
3446,voc_syn_03446,2008_006272.png,2011_002144.png,blended/voc_syn_03446.png,transmission_layer/voc_syn_03446.png
3447,voc_syn_03447,2008_006273.png,2011_002147.png,blended/voc_syn_03447.png,transmission_layer/voc_syn_03447.png
3448,voc_syn_03448,2008_006275.png,2011_002148.png,blended/voc_syn_03448.png,transmission_layer/voc_syn_03448.png
3449,voc_syn_03449,2008_006276.png,2011_002149.png,blended/voc_syn_03449.png,transmission_layer/voc_syn_03449.png
3450,voc_syn_03450,2008_006280.png,2011_002150.png,blended/voc_syn_03450.png,transmission_layer/voc_syn_03450.png
3451,voc_syn_03451,2008_006281.png,2011_002154.png,blended/voc_syn_03451.png,transmission_layer/voc_syn_03451.png
3452,voc_syn_03452,2008_006282.png,2011_002156.png,blended/voc_syn_03452.png,transmission_layer/voc_syn_03452.png
3453,voc_syn_03453,2008_006285.png,2011_002158.png,blended/voc_syn_03453.png,transmission_layer/voc_syn_03453.png
3454,voc_syn_03454,2008_006288.png,2011_002159.png,blended/voc_syn_03454.png,transmission_layer/voc_syn_03454.png
3455,voc_syn_03455,2008_006289.png,2011_002163.png,blended/voc_syn_03455.png,transmission_layer/voc_syn_03455.png
3456,voc_syn_03456,2008_006290.png,2011_002167.png,blended/voc_syn_03456.png,transmission_layer/voc_syn_03456.png
3457,voc_syn_03457,2008_006295.png,2011_002168.png,blended/voc_syn_03457.png,transmission_layer/voc_syn_03457.png
3458,voc_syn_03458,2008_006298.png,2011_002169.png,blended/voc_syn_03458.png,transmission_layer/voc_syn_03458.png
3459,voc_syn_03459,2008_006300.png,2011_002173.png,blended/voc_syn_03459.png,transmission_layer/voc_syn_03459.png
3460,voc_syn_03460,2008_006303.png,2011_002177.png,blended/voc_syn_03460.png,transmission_layer/voc_syn_03460.png
3461,voc_syn_03461,2008_006307.png,2011_002178.png,blended/voc_syn_03461.png,transmission_layer/voc_syn_03461.png
3462,voc_syn_03462,2008_006310.png,2011_002179.png,blended/voc_syn_03462.png,transmission_layer/voc_syn_03462.png
3463,voc_syn_03463,2008_006311.png,2011_002184.png,blended/voc_syn_03463.png,transmission_layer/voc_syn_03463.png
3464,voc_syn_03464,2008_006315.png,2011_002185.png,blended/voc_syn_03464.png,transmission_layer/voc_syn_03464.png
3465,voc_syn_03465,2008_006316.png,2011_002189.png,blended/voc_syn_03465.png,transmission_layer/voc_syn_03465.png
3466,voc_syn_03466,2008_006317.png,2011_002191.png,blended/voc_syn_03466.png,transmission_layer/voc_syn_03466.png
3467,voc_syn_03467,2008_006320.png,2011_002193.png,blended/voc_syn_03467.png,transmission_layer/voc_syn_03467.png
3468,voc_syn_03468,2008_006323.png,2011_002196.png,blended/voc_syn_03468.png,transmission_layer/voc_syn_03468.png
3469,voc_syn_03469,2008_006325.png,2011_002200.png,blended/voc_syn_03469.png,transmission_layer/voc_syn_03469.png
3470,voc_syn_03470,2008_006327.png,2011_002202.png,blended/voc_syn_03470.png,transmission_layer/voc_syn_03470.png
3471,voc_syn_03471,2008_006329.png,2011_002203.png,blended/voc_syn_03471.png,transmission_layer/voc_syn_03471.png
3472,voc_syn_03472,2008_006330.png,2011_002212.png,blended/voc_syn_03472.png,transmission_layer/voc_syn_03472.png
3473,voc_syn_03473,2008_006331.png,2011_002215.png,blended/voc_syn_03473.png,transmission_layer/voc_syn_03473.png
3474,voc_syn_03474,2008_006335.png,2011_002217.png,blended/voc_syn_03474.png,transmission_layer/voc_syn_03474.png
3475,voc_syn_03475,2008_006336.png,2011_002218.png,blended/voc_syn_03475.png,transmission_layer/voc_syn_03475.png
3476,voc_syn_03476,2008_006337.png,2011_002221.png,blended/voc_syn_03476.png,transmission_layer/voc_syn_03476.png
3477,voc_syn_03477,2008_006339.png,2011_002222.png,blended/voc_syn_03477.png,transmission_layer/voc_syn_03477.png
3478,voc_syn_03478,2008_006345.png,2011_002223.png,blended/voc_syn_03478.png,transmission_layer/voc_syn_03478.png
3479,voc_syn_03479,2008_006350.png,2011_002226.png,blended/voc_syn_03479.png,transmission_layer/voc_syn_03479.png
3480,voc_syn_03480,2008_006351.png,2011_002227.png,blended/voc_syn_03480.png,transmission_layer/voc_syn_03480.png
3481,voc_syn_03481,2008_006353.png,2011_002228.png,blended/voc_syn_03481.png,transmission_layer/voc_syn_03481.png
3482,voc_syn_03482,2008_006355.png,2011_002230.png,blended/voc_syn_03482.png,transmission_layer/voc_syn_03482.png
3483,voc_syn_03483,2008_006356.png,2011_002234.png,blended/voc_syn_03483.png,transmission_layer/voc_syn_03483.png
3484,voc_syn_03484,2008_006359.png,2011_002236.png,blended/voc_syn_03484.png,transmission_layer/voc_syn_03484.png
3485,voc_syn_03485,2008_006361.png,2011_002237.png,blended/voc_syn_03485.png,transmission_layer/voc_syn_03485.png
3486,voc_syn_03486,2008_006362.png,2011_002239.png,blended/voc_syn_03486.png,transmission_layer/voc_syn_03486.png
3487,voc_syn_03487,2008_006364.png,2011_002241.png,blended/voc_syn_03487.png,transmission_layer/voc_syn_03487.png
3488,voc_syn_03488,2008_006365.png,2011_002242.png,blended/voc_syn_03488.png,transmission_layer/voc_syn_03488.png
3489,voc_syn_03489,2008_006368.png,2011_002244.png,blended/voc_syn_03489.png,transmission_layer/voc_syn_03489.png
3490,voc_syn_03490,2008_006369.png,2011_002245.png,blended/voc_syn_03490.png,transmission_layer/voc_syn_03490.png
3491,voc_syn_03491,2008_006370.png,2011_002246.png,blended/voc_syn_03491.png,transmission_layer/voc_syn_03491.png
3492,voc_syn_03492,2008_006373.png,2011_002247.png,blended/voc_syn_03492.png,transmission_layer/voc_syn_03492.png
3493,voc_syn_03493,2008_006376.png,2011_002252.png,blended/voc_syn_03493.png,transmission_layer/voc_syn_03493.png
3494,voc_syn_03494,2008_006377.png,2011_002253.png,blended/voc_syn_03494.png,transmission_layer/voc_syn_03494.png
3495,voc_syn_03495,2008_006382.png,2011_002260.png,blended/voc_syn_03495.png,transmission_layer/voc_syn_03495.png
3496,voc_syn_03496,2008_006384.png,2011_002265.png,blended/voc_syn_03496.png,transmission_layer/voc_syn_03496.png
3497,voc_syn_03497,2008_006386.png,2011_002269.png,blended/voc_syn_03497.png,transmission_layer/voc_syn_03497.png
3498,voc_syn_03498,2008_006387.png,2011_002270.png,blended/voc_syn_03498.png,transmission_layer/voc_syn_03498.png
3499,voc_syn_03499,2008_006389.png,2011_002272.png,blended/voc_syn_03499.png,transmission_layer/voc_syn_03499.png
3500,voc_syn_03500,2008_006390.png,2011_002273.png,blended/voc_syn_03500.png,transmission_layer/voc_syn_03500.png
3501,voc_syn_03501,2008_006392.png,2011_002276.png,blended/voc_syn_03501.png,transmission_layer/voc_syn_03501.png
